price,id,fuel_type,model,mileage,registration,country,zip,transmission,power,post_url
35000,411d144e-849e-412a-85a3-650023835128,b,kamiq,41000,01-2020,nl,7954 GG,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115-pk-sport-business-dsg-automaat-dem-benzine-blauw-411d144e-849e-412a-85a3-650023835128
27950,d30946a8-cdaa-4bcc-bf75-f906448f2a1b,b,kamiq,24345,01-2023,nl,3771 MG,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-110-pk-nieuw-binnen-benzine-blauw-d30946a8-cdaa-4bcc-bf75-f906448f2a1b
37750,2c0d1a9c-be3a-47c0-bf01-697320973934,b,kamiq,10,01-2024,nl,8028 PS,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115pk-monte-carlo-benzine-blauw-2c0d1a9c-be3a-47c0-bf01-697320973934
34750,8a8d2f2b-0376-40a3-ba0b-3c8fd59d6fce,b,kamiq,10,01-2024,nl,1101 GG,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-pk-dsg-ambition-parkeersensoren-acht-benzine-8a8d2f2b-0376-40a3-ba0b-3c8fd59d6fce
28950,cbfa2dfc-a196-4c95-abff-501c4a2430bf,b,kamiq,22082,01-2023,nl,3771 MG,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-110-pk-nieuw-binnen-benzine-zwart-cbfa2dfc-a196-4c95-abff-501c4a2430bf
24890,8b3619d8-3fd7-4dd3-9469-7ddedc97d9cb,b,kamiq,21640,06-2022,nl,5347 KK,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-life-navigatie-apple-carplay-benzine-zwart-8b3619d8-3fd7-4dd3-9469-7ddedc97d9cb
24940,1cdb6017-34e9-4ced-9ec6-abc7eb08e7b0,b,kamiq,17538,02-2023,nl,4661 TZ,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-navi-via-app-pdc-cruise-lm-benzine-zwart-1cdb6017-34e9-4ced-9ec6-abc7eb08e7b0
29840,7fab18bd-1c38-4696-a309-409b0d49fc60,b,kamiq,55,01-2024,nl,3208 KS,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-sport-business-parkeersensoren-voor-en-a-benzine-blauw-7fab18bd-1c38-4696-a309-409b0d49fc60
22750,303f9ea9-6179-49c7-8105-535eee962b66,b,kamiq,51487,06-2022,nl,2408 BZ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-business-edition-navi-clima-cruise-benzine-zwart-303f9ea9-6179-49c7-8105-535eee962b66
31900,3ffdf2dc-4587-437d-a284-21f45c98fefb,b,kamiq,29411,04-2023,nl,7421 ZN,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-sportline-navigatie-achterui-benzine-wit-3ffdf2dc-4587-437d-a284-21f45c98fefb
33970,536f4f00-29ed-4da0-b908-00523faca4ad,b,kamiq,10,01-2024,nl,1101 GG,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-selection-1-0-tsi-115-pk-7-versn-dsg-benzine-grijs-536f4f00-29ed-4da0-b908-00523faca4ad
38041,7591cc0f-5459-4377-aa9c-d77a1fcd142c,b,kamiq,50,01-2024,nl,3812 RX,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-monte-carlo-1-0-tsi-85-kw-115-pk-benzine-rood-7591cc0f-5459-4377-aa9c-d77a1fcd142c
27245,47ce481c-ec71-4f42-af75-b6e860396464,b,kamiq,19448,04-2023,nl,3364 DK,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-extra-getint-glas-achter-benzine-wit-47ce481c-ec71-4f42-af75-b6e860396464
30250,06b55e5c-f292-4c58-a185-52c9e56a59be,b,kamiq,10,01-2024,nl,7327 AZ,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-upgrade-pakket-parkeers-benzine-zwart-06b55e5c-f292-4c58-a185-52c9e56a59be
30250,ecda2339-6f34-43f2-b7f1-02e6489654a5,b,kamiq,10,01-2024,nl,7421 ZN,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-upgrade-pakket-parkeers-benzine-zwart-ecda2339-6f34-43f2-b7f1-02e6489654a5
32840,28c81686-2aea-40e7-b03e-0cc55bfc861e,b,kamiq,16800,04-2023,nl,6412 ZJ,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-business-edition-110-pk-automaat-tre-benzine-grijs-28c81686-2aea-40e7-b03e-0cc55bfc861e
29950,58a00c4f-b3fb-4955-8763-23ecdc4a0bb4,b,kamiq,23500,07-2023,nl,3131 KX,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-business-edition-benzine-grijs-58a00c4f-b3fb-4955-8763-23ecdc4a0bb4
37750,f8903fcb-629d-4fb6-ab1a-413323fca3b5,b,kamiq,10,01-2024,nl,3846 AV,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115pk-monte-carlo-benzine-blauw-f8903fcb-629d-4fb6-ab1a-413323fca3b5
24970,df0ce85a-6061-42b4-97f9-8883b9f3ec26,b,kamiq,12341,05-2023,nl,2921 LL,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition--cruisecontrol--dab--sma-benzine-blauw-df0ce85a-6061-42b4-97f9-8883b9f3ec26
37950,74c5ff14-1d8e-4ec8-b244-83346a61aeb0,b,kamiq,10,01-2024,nl,7421 ZN,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115pk-monte-carlo-cruise-control-adaptie-benzine-rood-74c5ff14-1d8e-4ec8-b244-83346a61aeb0
31600,546fcde3-7690-48a6-8e0d-ab798adb32d2,b,kamiq,5180,08-2022,nl,7554 TA,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-monte-carlo-benzine-oranje-546fcde3-7690-48a6-8e0d-ab798adb32d2
27790,78247868-37d2-4a03-ad54-cccac6ca12fd,b,kamiq,7818,01-2023,nl,5347 KK,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-life-navigatie-apple-carplay-benzine-grijs-78247868-37d2-4a03-ad54-cccac6ca12fd
25940,19bad2dd-ced1-4fbe-af35-218dd101cf84,b,kamiq,12245,01-2023,nl,4704 SB,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-navigatie-pdc-cruise-lm-vel-benzine-zwart-19bad2dd-ced1-4fbe-af35-218dd101cf84
30950,4b23aa31-4484-4b72-8c8e-55ffe9a21dd9,b,kamiq,12247,05-2023,nl,7954 GG,Automatisch,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-dsg-automaat-business-edition-benzine-grijs-4b23aa31-4484-4b72-8c8e-55ffe9a21dd9
24940,631198f2-c28e-42b4-a619-7cffd1311015,b,kamiq,7315,03-2023,nl,4704 SB,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-navi-via-app-cruise-airco-l-benzine-blauw-631198f2-c28e-42b4-a619-7cffd1311015
32800,b3afc8e3-aec0-41c4-8122-c87a01ddcec1,b,kamiq,5094,04-2023,nl,6921 RW,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-style-lease--555-p-mnd-pa-benzine-grijs-b3afc8e3-aec0-41c4-8122-c87a01ddcec1
37575,8aa74b90-1f91-4b50-98ab-bb57230c7f96,b,kamiq,10,01-2024,nl,2251 LP,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-business-edition-benzine-zwart-8aa74b90-1f91-4b50-98ab-bb57230c7f96
29900,a008ec7a-f762-4d29-b596-56e84feeafad,b,kamiq,14327,06-2023,nl,5141 PB,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-automaat-17-inch-velgen-meta-benzine-zwart-a008ec7a-f762-4d29-b596-56e84feeafad
37830,e86ecd1f-b50f-40e5-902f-bb87d6bf85f6,b,kamiq,50,01-2024,nl,3454 PE,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-business-edition-1-0-tsi-85-kw-115-pk-benzine-zwart-e86ecd1f-b50f-40e5-902f-bb87d6bf85f6
30130,c25a5306-8725-4a39-a7df-6604c51c9ee2,b,kamiq,11,01-2024,nl,8445 PE,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-private-lease-actie-vanaf-benzine-blauw-c25a5306-8725-4a39-a7df-6604c51c9ee2
31280,00f9ba92-c399-46af-ba8c-bb132179dfbb,b,kamiq,10,04-2024,nl,3084 CD,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-6mt-ambition-parkeersensoren-achter-benzine-grijs-00f9ba92-c399-46af-ba8c-bb132179dfbb
27750,b2fb0308-bf9b-4323-9992-46473dedfb72,b,kamiq,10,01-2023,nl,2251 LP,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-benzine-zwart-b2fb0308-bf9b-4323-9992-46473dedfb72
31280,0d6c4960-873e-4794-8f21-39da824c4966,b,kamiq,10,01-2023,nl,3084 CD,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-benzine-wit-0d6c4960-873e-4794-8f21-39da824c4966
30620,44ad13e3-759f-4afa-b1cc-94513a62af1b,b,kamiq,10,04-2024,nl,3084 CD,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-6mt-ambition-parkeersensoren-achter-benzine-zwart-44ad13e3-759f-4afa-b1cc-94513a62af1b
24900,537ed576-5984-4edb-b037-f8e2b11cd1b8,b,kamiq,26206,06-2023,nl,5141 PB,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-airco-lmv-led-cruise-cont-benzine-grijs-537ed576-5984-4edb-b037-f8e2b11cd1b8
32950,fb7ec5d5-68f9-481c-9e0f-da88da532055,b,kamiq,11098,01-2023,nl,7631 AE,Automatisch,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-aut-business-edition-camera-cru-benzine-grijs-fb7ec5d5-68f9-481c-9e0f-da88da532055
31560,2751f8a0-7f8f-41d0-9f25-ecd707610486,b,kamiq,50,01-2023,nl,3454 PE,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-ambition-1-0-tsi-110pk-benzine-zwart-2751f8a0-7f8f-41d0-9f25-ecd707610486
31560,470bffca-89ef-4177-843d-d2db66d2209d,b,kamiq,6,01-2024,nl,8445 PE,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-private-lease-actie-vanaf-benzine-grijs-470bffca-89ef-4177-843d-d2db66d2209d
28400,ac3a8e0f-a68a-4211-9435-f3b993709064,b,kamiq,27000,01-2023,nl,6534 AD,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-ambition-navi-led-17-inch-benzine-wit-ac3a8e0f-a68a-4211-9435-f3b993709064
28950,4f7c8574-25e8-4306-8466-f87a87d5453e,b,kamiq,27301,01-2023,nl,3771 MG,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-110-pk-nieuw-binnen-benzine-zwart-4f7c8574-25e8-4306-8466-f87a87d5453e
31730,c3416396-82c5-4db2-8c21-21d6bade3909,b,kamiq,2,01-2024,nl,7821 CA,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-ambition-1-0-81-kw-110-pk-tsi-suv-6-versn-hand-benzine-zwart-c3416396-82c5-4db2-8c21-21d6bade3909
32900,317b04ac-3ab8-4855-8044-ed05b7ee4f6d,b,kamiq,16958,04-2023,nl,6836 BH,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-style-lease--555-p-mnd-pa-benzine-grijs-317b04ac-3ab8-4855-8044-ed05b7ee4f6d
33250,21cc770f-96e4-4923-95e4-dbcbbaa760bb,b,kamiq,10,01-2024,nl,7008 AK,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-6mt-sport-business-virtual-cockpit-di-benzine-zwart-21cc770f-96e4-4923-95e4-dbcbbaa760bb
36550,40bc975a-1d6b-4ab6-ae44-beaec71118df,b,kamiq,10,01-2024,nl,1101 GG,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-business-edition-1-0-tsi-115-pk-7-versn-dsg-benzine-grijs-40bc975a-1d6b-4ab6-ae44-beaec71118df
30425,eea271e7-9862-4463-bf94-53ad587d7ffd,b,kamiq,10,01-2024,nl,5502 NK,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-6mt-sport-business-benzine-blauw-eea271e7-9862-4463-bf94-53ad587d7ffd
31620,9e476e7a-7137-48a6-8ce3-570d2c94bb21,b,kamiq,10,01-2024,nl,1101 GG,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-selection-1-0-tsi-115-pk-6-versn-hand-benzine-zwart-9e476e7a-7137-48a6-8ce3-570d2c94bb21
35310,b117c818-9301-4080-ad52-bab2c7df732c,b,kamiq,4,01-2024,nl,8445 PE,Automatisch,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-automaat-ambition-private-leas-benzine-zwart-b117c818-9301-4080-ad52-bab2c7df732c
30280,5d346202-661d-4f29-a2c5-16b0b7ec8660,b,kamiq,10,01-2024,nl,3084 CD,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110-6mt-ambition-parkeersensoren-achter-benzine-blauw-5d346202-661d-4f29-a2c5-16b0b7ec8660
25900,ab6288c9-8734-4bde-9302-94f7d70255e8,b,kamiq,20855,12-2022,nl,7122 NM,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-ambition-1-0-tsi-110pk-navigatie-airco-dab-crui-benzine-zwart-ab6288c9-8734-4bde-9302-94f7d70255e8
29250,b0d151b0-5914-4109-aa99-220e83233b32,b,kamiq,10,01-2023,nl,2678 MA,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-benzine-zwart-b0d151b0-5914-4109-aa99-220e83233b32
30620,7d3e3400-90dc-44c6-94f5-e65c2952406d,b,kamiq,10,01-2023,nl,3084 CD,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-benzine-grijs-7d3e3400-90dc-44c6-94f5-e65c2952406d
32800,17db7718-a43f-4ac7-b4e0-c051f744621f,b,kamiq,12363,04-2023,nl,6534 AD,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-style-lease--555-p-mnd-pa-benzine-grijs-17db7718-a43f-4ac7-b4e0-c051f744621f
31560,11d9b883-a242-4ff6-b44e-ad3f59dcf2c9,b,kamiq,4,01-2024,nl,8445 PE,Handgeschakeld,82 kW (111 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-private-lease-actie-vanaf-benzine-grijs-11d9b883-a242-4ff6-b44e-ad3f59dcf2c9
33970,e9c86137-cc67-4a0a-8a3d-603c1519f054,b,kamiq,10,01-2024,nl,1101 GG,Automatisch,85 kW (116 PK),/aanbod/skoda-kamiq-selection-1-0-tsi-115-pk-7-versn-dsg-benzine-blauw-e9c86137-cc67-4a0a-8a3d-603c1519f054
38300,682bdbd5-34d7-44ba-b6b5-6ba8d1702759,b,kamiq,10,01-2024,nl,4205 LA,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-monte-carlo-benzine-blauw-682bdbd5-34d7-44ba-b6b5-6ba8d1702759
38091,2a686633-c9a4-4a78-82a1-72667284f675,b,kamiq,10,01-2024,nl,1101 GG,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-monte-carlo-1-0-tsi-115-pk-6-versn-hand-benzine-blauw-2a686633-c9a4-4a78-82a1-72667284f675
23900,eedc0041-cbdc-4295-90de-8c4a8f5332f1,b,kamiq,19489,05-2023,nl,5048 AB,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-ambition-benzine-grijs-eedc0041-cbdc-4295-90de-8c4a8f5332f1
30250,986fca94-d409-42e7-80d1-c3a1a5cef43c,b,kamiq,10,01-2024,nl,8028 PS,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-upgrade-pakket-parkeers-benzine-zwart-986fca94-d409-42e7-80d1-c3a1a5cef43c
35841,8efa6228-a55f-4650-8fd3-949b46d44b37,b,kamiq,10,01-2024,nl,5502 NK,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-greentech-115-6mt-monte-carlo-benzine-blauw-8efa6228-a55f-4650-8fd3-949b46d44b37
30250,cc020684-afb9-4491-9b91-b8dcf7ce601f,b,kamiq,10,01-2024,nl,7327 AZ,Handgeschakeld,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-ambition-upgrade-pakket-parkeers-benzine-zwart-cc020684-afb9-4491-9b91-b8dcf7ce601f
33270,47f9679b-40cb-4920-8569-b206b0b91cd4,b,kamiq,10,01-2024,nl,1101 GG,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-business-edition-1-0-tsi-115-pk-6-versn-hand-benzine-zwart-47f9679b-40cb-4920-8569-b206b0b91cd4
38500,21d432ad-e7ff-4342-a016-0c19dec7a6ee,b,kamiq,10,01-2024,nl,4205 LA,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-monte-carlo-benzine-rood-21d432ad-e7ff-4342-a016-0c19dec7a6ee
37950,86905d25-6ddd-4cfe-89ae-dd838cc4532c,b,kamiq,10,01-2024,nl,7327 AZ,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115pk-monte-carlo-cruise-control-adaptie-benzine-rood-86905d25-6ddd-4cfe-89ae-dd838cc4532c
30750,cf0717e0-cb3d-42e0-887e-414549492a80,b,kamiq,unknown,01-2024,nl,3846 AV,Handgeschakeld,85 kW (116 PK),/aanbod/skoda-kamiq-1-0-tsi-115pk-selection-cruise-control-climate-benzine-zwart-cf0717e0-cb3d-42e0-887e-414549492a80
27950,92ba7bb1-f221-4725-97b5-042fb28347aa,b,kamiq,28928,03-2023,nl,7327 AZ,Automatisch,81 kW (110 PK),/aanbod/skoda-kamiq-1-0-tsi-110pk-dsg-ambition-navigatie-parkeerse-benzine-zwart-92ba7bb1-f221-4725-97b5-042fb28347aa
30745,7067d620-dcd6-41a1-8749-29791929236a,b,rav 4,96601,03-2020,nl,6662 PT,Automatisch,129 kW (175 PK),/aanbod/toyota-rav-4-2-0-vvt-ie-executive-1e-eigenaar-nl-auto-volledig-benzine-blauw-7067d620-dcd6-41a1-8749-29791929236a
27845,ce39da3d-8746-4c34-b0ab-bc8822176f52,2,rav 4,159964,05-2019,nl,2821 LH,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-executive-panorama-led-leder-navi-elektro-benzine-wit-ce39da3d-8746-4c34-b0ab-bc8822176f52
29950,9b18cc3a-f79d-4fa0-9716-06e120fa5fa5,b,rav 4,34701,08-2019,nl,3113 AH,Automatisch,129 kW (175 PK),/aanbod/toyota-rav-4-2-0-vvt-ie-dynamic-benzine-grijs-9b18cc3a-f79d-4fa0-9716-06e120fa5fa5
29700,559a7b1c-f911-4c4d-b316-177e4767f493,2,rav 4,153353,09-2019,nl,2952 AX,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-executive-pano-jbl-360-camera-stoelv-elektro-benzine-grijs-559a7b1c-f911-4c4d-b316-177e4767f493
31950,0342e22d-ee43-4d7e-925e-866a187e79d4,2,rav 4,74970,05-2019,nl,3262 XE,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-active-bi-tone-leer-navi-elektro-benzine-grijs-0342e22d-ee43-4d7e-925e-866a187e79d4
18849,6a9d947e-7338-47ca-9b3c-fe2c197aabd8,2,rav 4,135910,09-2016,nl,1101 BA,Automatisch,145 kW (197 PK),/aanbod/toyota-rav-4-2-5-hybrid-style-198pk-rw58089-navi-achterui-elektro-benzine-bruin-6a9d947e-7338-47ca-9b3c-fe2c197aabd8
24950,38b81aa2-0365-45d0-8347-32ab519ae8b8,2,rav 4,92477,07-2017,nl,1812 RK,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-dynamic-sport-keyless-camera-trek-elektro-benzine-grijs-38b81aa2-0365-45d0-8347-32ab519ae8b8
32940,b4a2aec7-447b-4e6d-b496-758bff0a917f,2,rav 4,118240,04-2022,nl,6931 KA,Automatisch,160 kW (218 PK),/aanbod/toyota-rav-4-2-5-hybrid-dynamic-automaat-apple-carplay-dab-elektro-benzine-wit-b4a2aec7-447b-4e6d-b496-758bff0a917f
32950,2296789a-85e2-4002-aba1-aef845285560,2,rav 4,31667,12-2019,nl,3247 CL,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-comfort-2-5-hybrid-218pk-i-camera-i-privacy-glass-elektro-benzine-grijs-2296789a-85e2-4002-aba1-aef845285560
27900,aa8a0048-6027-4092-a0d4-e4e70f91130c,2,rav 4,62431,10-2017,nl,7207 BG,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-style-automaat-i-1650kg-trekgewicht-elektro-benzine-bruin-aa8a0048-6027-4092-a0d4-e4e70f91130c
22950,d32e0870-f91d-492a-9766-7074b9efff0b,2,rav 4,121576,01-2018,nl,2391 PZ,Automatisch,145 kW (197 PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-style-elektro-benzine-rood-d32e0870-f91d-492a-9766-7074b9efff0b
23750,22e0c42d-d8cb-43cf-8616-6c530fe3e2d2,2,rav 4,76954,04-2017,nl,4905 BJ,Automatisch,145 kW (197 PK),/aanbod/toyota-rav-4-2-5-hybrid-dynamic-camera-parkeersensoren-clim-elektro-benzine-grijs-22e0c42d-d8cb-43cf-8616-6c530fe3e2d2
27995,289fd0a5-ecd9-4c67-a5f6-5bd8c5f0db76,2,rav 4,36633,03-2016,nl,3421 TX,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-hybrid-first-ed-navi-camera-keyless-elektro-benzine-wit-289fd0a5-ecd9-4c67-a5f6-5bd8c5f0db76
34950,b3cbd2a2-071c-4552-9048-cf5d199c1d8a,2,rav 4,75277,07-2019,nl,8152 BE,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-bi-tone-panoramadak-nl-auto-jbl-elektro-benzine-wit-b3cbd2a2-071c-4552-9048-cf5d199c1d8a
22950,f9896bbf-ffb1-46a1-b56a-fba8f6d8d4e3,2,rav 4,155286,05-2018,nl,3247 CL,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-vvt-i-hybrid-197pk-2wd-aut-energy-elektro-benzine-wit-f9896bbf-ffb1-46a1-b56a-fba8f6d8d4e3
21450,f87a0306-cb87-49a1-9a60-8945fbe53d61,2,rav 4,157401,07-2017,nl,8251 GM,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-hybrid-dynamic-aut-navi-adapt-cruise-cam-clim-elektro-benzine-grijs-f87a0306-cb87-49a1-9a60-8945fbe53d61
28400,f28576e2-934f-4a48-8fdb-cc5a206ba9f5,2,rav 4,95678,02-2018,nl,7207 BG,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-style-automaat-bearlock-1-650kg-elektro-benzine-wit-f28576e2-934f-4a48-8fdb-cc5a206ba9f5
21799,054ed02a-51a4-4e0c-bd17-5a8983cc636f,2,rav 4,153759,01-2018,nl,5048 AN,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-hybrid-business-plus-aut-2018-1e-eigenaar-elektro-benzine-grijs-054ed02a-51a4-4e0c-bd17-5a8983cc636f
14950,d18cccc9-af29-44bf-84b1-e5b91f3deed0,b,rav 4,170677,06-2010,nl,1812 RK,Automatisch,116 kW (158 PK),/aanbod/toyota-rav-4-2-0-vvti-executive-business-camera-keyless-n-benzine-bruin-d18cccc9-af29-44bf-84b1-e5b91f3deed0
45950,a3e9f4d8-af20-4b42-aa2a-efc92a48d264,2,rav 4,21120,03-2023,nl,6226 BA,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-style-my23-innovation-pack-elektro-benzine-grijs-a3e9f4d8-af20-4b42-aa2a-efc92a48d264
16950,86dcf53b-58d2-41dd-9768-ea05fb98b18f,b,rav 4,183385,03-2013,nl,1812 RK,Automatisch,116 kW (158 PK),/aanbod/toyota-rav-4-2-0-vvti-executive-business-keyless-trekhaak-benzine-grijs-86dcf53b-58d2-41dd-9768-ea05fb98b18f
29700,559a7b1c-f911-4c4d-b316-177e4767f493,2,rav 4,153353,09-2019,nl,2952 AX,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-executive-pano-jbl-360-camera-stoelv-elektro-benzine-grijs-559a7b1c-f911-4c4d-b316-177e4767f493
42950,947e0b79-46c6-4d59-ab3b-dd40dddd1b07,2,rav 4,33274,06-2021,nl,3262 XE,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-executive-pano-leer-jbl-voorruit-ve-elektro-benzine-grijs-947e0b79-46c6-4d59-ab3b-dd40dddd1b07
41995,c6ca388f-12fe-441b-b899-95e026b58ab6,2,rav 4,39488,10-2020,nl,5405 BE,Automatisch,163 kW (222 PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-black-edition-1650kg-dealer-onderh-elektro-benzine-zwart-c6ca388f-12fe-441b-b899-95e026b58ab6
21450,f87a0306-cb87-49a1-9a60-8945fbe53d61,2,rav 4,157401,07-2017,nl,8251 GM,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-hybrid-dynamic-aut-navi-adapt-cruise-cam-clim-elektro-benzine-grijs-f87a0306-cb87-49a1-9a60-8945fbe53d61
27995,289fd0a5-ecd9-4c67-a5f6-5bd8c5f0db76,2,rav 4,36633,03-2016,nl,3421 TX,Automatisch,114 kW (155 PK),/aanbod/toyota-rav-4-2-5-hybrid-first-ed-navi-camera-keyless-elektro-benzine-wit-289fd0a5-ecd9-4c67-a5f6-5bd8c5f0db76
65900,41f8f739-4633-4337-b86c-86c39246894a,2,rav 4,22,12-2023,nl,7207 BG,Automatisch,- kW (- PK),/aanbod/toyota-rav-4-2-5-hybrid-awd-gr-sport-plus-pack-automaat-schui-elektro-benzine-blauw-41f8f739-4633-4337-b86c-86c39246894a
34950,b3cbd2a2-071c-4552-9048-cf5d199c1d8a,2,rav 4,75277,07-2019,nl,8152 BE,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-2-5-hybrid-bi-tone-panoramadak-nl-auto-jbl-elektro-benzine-wit-b3cbd2a2-071c-4552-9048-cf5d199c1d8a
32950,2296789a-85e2-4002-aba1-aef845285560,2,rav 4,31667,12-2019,nl,3247 CL,Automatisch,131 kW (178 PK),/aanbod/toyota-rav-4-comfort-2-5-hybrid-218pk-i-camera-i-privacy-glass-elektro-benzine-grijs-2296789a-85e2-4002-aba1-aef845285560
